billid,firstname,lastname,state,primaryorco
548,nan,McEachin,nan,Co
548,nan,Kildee,nan,Co
548,nan,Takano,nan,Co
548,nan,Sablan,nan,Co
548,nan,Hanabusa,nan,Co
548,nan,DeGette,nan,Co
548,nan,Cleaver,nan,Co
548,nan,Lowey,nan,Co
548,nan,Panetta,nan,Co
548,nan,Pallone,nan,Co
548,nan,Suozzi,nan,Co
548,nan,Sarbanes,nan,Co
548,nan,DeSaulnier,nan,Co
548,nan,DelBene,nan,Co
548,nan,Matsui,nan,Co
548,nan,Kind,nan,Co
548,nan,Kilmer,nan,Co
548,nan,Lamb,nan,Co
548,nan,Clyburn,nan,Co
548,nan,Foster,nan,Co
548,nan,Adams,nan,Co
548,nan,Fudge,nan,Co
548,nan,Veasey,nan,Co
548,nan,Huffman,nan,Co
548,nan,Lofgren,nan,Co
548,nan,Ruppersberger,nan,Co
548,nan,Nolan,nan,Co
548,nan,OHalleran,nan,Co
548,nan,Rosen,nan,Co
548,nan,Eshoo,nan,Co
548,nan,Bordallo,nan,Co
548,nan,Delaney,nan,Co
548,nan,Tsongas,nan,Co
549,nan,Collins,nan,Primary
549,nan,nan,nan,Co
550,nan,Shuster,nan,Primary
550,nan,LoBiondo,nan,Co
550,nan,Mitchell,nan,Co
550,nan,Hanabusa,nan,Co
550,nan,Sinema,nan,Co
551,nan,Buchanan,nan,Primary
551,nan,Levin,nan,Co
552,Jackson,Lee,nan,Primary
552,nan,nan,nan,Co
553,nan,Alexander,nan,Primary
553,nan,Murray,nan,Co
554,nan,nan,nan,Primary
554,nan,nan,nan,Co
555,nan,nan,nan,Primary
555,nan,nan,nan,Co
556,nan,nan,nan,Primary
556,nan,nan,nan,Co
557,nan,Shuster,nan,Primary
557,nan,LoBiondo,nan,Co
557,nan,Mitchell,nan,Co
557,nan,Hanabusa,nan,Co
557,nan,Sinema,nan,Co
557,nan,Smucker,nan,Co
557,nan,Farenthold,nan,Co
557,nan,Westerman,nan,Co
557,nan,Faso,nan,Co
557,nan,LaMalfa,nan,Co
557,nan,Mast,nan,Co
557,nan,Sanford,nan,Co
557,nan,Denham,nan,Co
557,nan,Biggs,nan,Co
557,nan,Crawford,nan,Co
557,nan,Woodall,nan,Co
557,nan,Messer,nan,Co
557,nan,Bacon,nan,Co
558,nan,nan,nan,Primary
558,nan,nan,nan,Co
559,nan,Alexander,nan,Primary
559,nan,Alexander,nan,Primary
559,nan,Murray,nan,Co
559,nan,Isakson,nan,Co
559,nan,Cassidy,nan,Co
559,nan,Heller,nan,Co
559,nan,Manchin,nan,Co
559,nan,Baldwin,nan,Co
559,nan,Kaine,nan,Co
559,nan,Heitkamp,nan,Co
559,nan,Capito,nan,Co
559,nan,Jones,nan,Co
559,nan,Murkowski,nan,Co
559,nan,Hatch,nan,Co
559,nan,Smith,nan,Co
559,nan,Collins,nan,Co
559,nan,Rubio,nan,Co
559,nan,Casey,nan,Co
559,nan,McCaskill,nan,Co
560,nan,nan,nan,Primary
560,nan,nan,nan,Co
561,nan,Blunt,nan,Primary
561,nan,nan,nan,Co
562,nan,Jayapal,nan,Primary
562,nan,Sarbanes,nan,Co
562,nan,Raskin,nan,Co
562,nan,Lee,nan,Co
562,nan,Bass,nan,Co
562,nan,Norton,nan,Co
562,nan,Schakowsky,nan,Co
562,nan,Pocan,nan,Co
563,nan,Cole,nan,Primary
563,nan,nan,nan,Co
564,nan,Foxx,nan,Primary
564,nan,Guthrie,nan,Co
564,nan,Hunter,nan,Co
564,nan,Walberg,nan,Co
564,nan,Rokita,nan,Co
564,nan,Barletta,nan,Co
564,nan,Messer,nan,Co
564,nan,Byrne,nan,Co
564,nan,Brat,nan,Co
564,nan,Stefanik,nan,Co
564,nan,Allen,nan,Co
564,nan,Mitchell,nan,Co
564,nan,Garrett,nan,Co
564,nan,Smucker,nan,Co
564,nan,Ferguson,nan,Co
564,nan,Handel,nan,Co
565,nan,nan,nan,Primary
565,nan,nan,nan,Co
566,nan,nan,nan,Primary
566,nan,nan,nan,Co
567,nan,Warren,nan,Primary
567,nan,nan,nan,Co
568,nan,nan,nan,Primary
568,nan,nan,nan,Co
569,nan,Plaskett,nan,Primary
569,nan,Velázquez,nan,Co
569,nan,Crowley,nan,Co
569,nan,Soto,nan,Co
570,nan,nan,nan,Primary
570,nan,nan,nan,Co
571,nan,Blunt,nan,Primary
571,nan,nan,nan,Co
572,nan,Cole,nan,Primary
572,nan,nan,nan,Co
573,nan,nan,nan,Primary
573,nan,nan,nan,Co
574,nan,nan,nan,Primary
574,nan,nan,nan,Co
575,nan,Foxx,nan,Primary
575,nan,Guthrie,nan,Co
576,nan,Thune,nan,Primary
576,nan,Thune,nan,Primary
576,nan,Nelson,nan,Co
576,nan,Blunt,nan,Co
576,nan,Cantwell,nan,Co
577,nan,nan,nan,Primary
577,nan,nan,nan,Co
578,nan,nan,nan,Primary
578,nan,nan,nan,Co
579,nan,nan,nan,Co
580,nan,Polis,nan,Primary
580,nan,Grijalva,nan,Co
580,nan,Huffman,nan,Co
580,nan,Jayapal,nan,Co
581,nan,nan,nan,Primary
581,nan,nan,nan,Co
582,nan,nan,nan,Co
583,nan,Merkley,nan,Primary
583,nan,Sanders,nan,Co
583,nan,Markey,nan,Co
583,nan,Booker,nan,Co
584,nan,Thune,nan,Primary
584,nan,Nelson,nan,Co
584,nan,Blunt,nan,Co
584,nan,Cantwell,nan,Co
585,nan,Udall,nan,Primary
585,nan,Merkley,nan,Co
585,nan,Durbin,nan,Co
585,nan,Leahy,nan,Co
585,nan,Baldwin,nan,Co
585,nan,Gillibrand,nan,Co
585,nan,Hirono,nan,Co
585,nan,King,nan,Co
585,nan,Klobuchar,nan,Co
585,nan,Markey,nan,Co
585,Van,Hollen,nan,Co
585,nan,Franken,nan,Co
585,nan,Wyden,nan,Co
585,nan,Warren,nan,Co
585,nan,Whitehouse,nan,Co
586,nan,nan,nan,Primary
586,nan,nan,nan,Co
587,nan,Graham,nan,Primary
587,nan,nan,nan,Co
588,nan,Thornberry,nan,Primary
589,nan,nan,nan,Primary
589,nan,nan,nan,Co
590,nan,Johnson,nan,Primary
590,nan,nan,nan,Co
591,nan,nan,nan,Primary
591,nan,nan,nan,Co
592,nan,McCaul,nan,Primary
592,nan,Fitzpatrick,nan,Co
592,nan,McSally,nan,Co
592,nan,Gallagher,nan,Co
592,nan,Garrett,nan,Co
592,nan,Perry,nan,Co
592,nan,Donovan,nan,Co
592,nan,Rutherford,nan,Co
592,nan,Ratcliffe,nan,Co
592,nan,Katko,nan,Co
593,nan,nan,nan,Primary
593,nan,nan,nan,Co
594,nan,nan,nan,Primary
594,nan,nan,nan,Co
595,nan,nan,nan,Primary
595,nan,nan,nan,Co
596,nan,nan,nan,Primary
596,nan,nan,nan,Co
